2019-06-08 15:05:03.112348	 bing	 add_to_cart	 wheet
2019-06-08 15:05:03.112486	  google	 add_to_cart	 a table
2019-06-08 15:05:03.112669	  google	purchase	 chardonei
2019-06-08 15:05:03.112802	 bing	 page_view	 flour
2019-06-08 15:05:03.112929	  twitter	 add_to_cart	 boots
2019-06-08 15:05:03.113053	  google	purchase	 rocket fire
2019-06-08 15:05:03.113176	  twitter	 add_to_cart	 bruhkfest
2019-06-08 15:05:03.113303	  yahoo	 add_to_cart	 fire rocket
2019-06-08 15:05:03.113424	facebook	 add_to_cart	 chair
2019-06-08 15:05:03.113547	  yahoo	purchase	 wheet
2019-06-08 15:05:03.113668	 bing	 add_to_cart	 coat
2019-06-08 15:05:03.113789	  yahoo	purchase	 rocket fire
2019-06-08 15:05:03.113909	  twitter	 page_view	 sword
2019-06-08 15:05:03.114030	  twitter	 add_to_cart	 a table
2019-06-08 15:05:03.114150	 bing	purchase	 fire rocket
2019-06-08 15:05:03.114271	 bing	purchase	 not water
2019-06-08 15:05:03.114394	facebook	purchase	 coat
2019-06-08 15:05:03.114514	 bing	 add_to_cart	 rocket fire
2019-06-08 15:05:03.114635	facebook	 add_to_cart	 chair
2019-06-08 15:05:03.114755	  google	 page_view	 a table
2019-06-08 15:05:03.114875	facebook	purchase	 axe
2019-06-08 15:05:03.115009	  twitter	 page_view	 chair
2019-06-08 15:05:03.115257	  google	 add_to_cart	 rocket fire
2019-06-08 15:05:03.115381	 bing	 page_view	 not water
2019-06-08 15:05:03.115502	  yahoo	purchase	 house
2019-06-08 15:05:03.115625	  twitter	 add_to_cart	 flour
2019-06-08 15:05:03.115746	facebook	 add_to_cart	 house
2019-06-08 15:05:03.115867	 bing	 page_view	 not water
2019-06-08 15:05:03.115988	  google	 add_to_cart	 pants
2019-06-08 15:05:03.116109	  yahoo	 add_to_cart	 chardonei
2019-06-08 15:05:03.116231	 bing	 add_to_cart	 fire rocket
2019-06-08 15:05:03.116353	facebook	purchase	 rug
2019-06-08 15:05:03.116474	  twitter	 add_to_cart	 axe
2019-06-08 15:05:03.116595	 bing	 add_to_cart	 fire rocket
2019-06-08 15:05:03.116716	  yahoo	 page_view	 bread
2019-06-08 15:05:03.116837	  yahoo	 page_view	 wheet
2019-06-08 15:05:03.116958	  google	purchase	 bruhkfest
2019-06-08 15:05:03.117081	  twitter	 page_view	 fire rocket
2019-06-08 15:05:03.117201	  twitter	 page_view	water
2019-06-08 15:05:03.117321	  google	 add_to_cart	 house
2019-06-08 15:05:03.117442	  yahoo	purchase	 wine
2019-06-08 15:05:03.117563	  twitter	 page_view	 chicken
2019-06-08 15:05:03.117686	 bing	 add_to_cart	 not water
2019-06-08 15:05:03.117806	 bing	purchase	 table
2019-06-08 15:05:03.117929	facebook	 add_to_cart	 boots
2019-06-08 15:05:03.118050	  google	 page_view	 chair
2019-06-08 15:05:03.118170	  twitter	 add_to_cart	 flour
2019-06-08 15:05:03.118290	facebook	 page_view	 chardonei
2019-06-08 15:05:03.118410	  google	 add_to_cart	 chicken
2019-06-08 15:05:03.118531	  twitter	 add_to_cart	 rocket fire
2019-06-08 15:05:03.118652	  yahoo	 page_view	 sword
2019-06-08 15:05:03.118775	facebook	 page_view	water
2019-06-08 15:05:03.118896	  google	 page_view	 flour
2019-06-08 15:05:03.119017	  yahoo	 add_to_cart	 flour
2019-06-08 15:05:03.119137	  google	purchase	 wheet
2019-06-08 15:05:03.119258	  google	 add_to_cart	 wine
2019-06-08 15:05:03.119379	  google	purchase	 not water
2019-06-08 15:05:03.119515	  twitter	 page_view	 wine
2019-06-08 15:05:03.119655	  twitter	purchase	 rocket fire
2019-06-08 15:05:03.119758	  twitter	purchase	 werehouse
2019-06-08 15:05:03.119861	  google	 page_view	 pants
2019-06-08 15:05:03.119965	  twitter	 add_to_cart	 chicken
2019-06-08 15:05:03.120068	  google	 page_view	 house
2019-06-08 15:05:03.120172	facebook	 page_view	water
2019-06-08 15:05:03.120275	  google	purchase	 not water
2019-06-08 15:05:03.120383	  google	 add_to_cart	 axe
2019-06-08 15:05:03.120487	  yahoo	 add_to_cart	 flour
2019-06-08 15:05:03.120591	 bing	purchase	 boots
2019-06-08 15:05:03.120695	facebook	purchase	 rocket fire
2019-06-08 15:05:03.120799	facebook	 page_view	 table
2019-06-08 15:05:03.120903	  google	 add_to_cart	 coat
2019-06-08 15:05:03.121026	  twitter	purchase	 flour
2019-06-08 15:05:03.121353	  twitter	 add_to_cart	 sword
2019-06-08 15:05:03.121461	  google	 add_to_cart	 rug
2019-06-08 15:05:03.121567	  google	 add_to_cart	 wine
2019-06-08 15:05:03.121671	facebook	 add_to_cart	 not water
2019-06-08 15:05:03.121775	  twitter	purchase	 coat
2019-06-08 15:05:03.121880	  yahoo	 add_to_cart	 flour
2019-06-08 15:05:03.121991	  yahoo	purchase	 shirt
2019-06-08 15:05:03.122095	  google	purchase	 a table
2019-06-08 15:05:03.122199	  google	purchase	 rug
2019-06-08 15:05:03.122303	  yahoo	purchase	 wheet
2019-06-08 15:05:03.122406	  yahoo	purchase	 rocket fire
2019-06-08 15:05:03.122511	  twitter	 add_to_cart	 rug
2019-06-08 15:05:03.122614	  google	 page_view	 axe
2019-06-08 15:05:03.122729	  twitter	purchase	 flour
2019-06-08 15:05:03.122833	 bing	purchase	 bruhkfest
2019-06-08 15:05:03.122936	facebook	 page_view	 sword
2019-06-08 15:05:03.123040	  google	purchase	 fire rocket
2019-06-08 15:05:03.123143	  twitter	purchase	 wine
2019-06-08 15:05:03.123248	  yahoo	 page_view	 pants
2019-06-08 15:05:03.123351	 bing	purchase	 chardonei
2019-06-08 15:05:03.123457	  twitter	 page_view	 chardonei
2019-06-08 15:05:03.123562	 bing	 add_to_cart	 pants
2019-06-08 15:05:03.123665	  yahoo	 add_to_cart	 table
2019-06-08 15:05:03.123770	 bing	 page_view	 bread
2019-06-08 15:05:03.123885	  twitter	 add_to_cart	 pants
2019-06-08 15:05:03.123990	  google	purchase	water
2019-06-08 15:05:03.124095	 bing	purchase	 shirt
2019-06-08 15:05:03.124210	  yahoo	 add_to_cart	 boots
2019-06-08 15:05:03.124314	  yahoo	 add_to_cart	 coat
2019-06-08 15:05:03.124417	facebook	 page_view	 a table
2019-06-08 15:05:03.124522	  google	 page_view	 coat
2019-06-08 15:05:03.124633	  twitter	purchase	 shirt
2019-06-08 15:05:03.124737	  yahoo	 page_view	 rug
2019-06-08 15:05:03.124841	 bing	purchase	 shirt
2019-06-08 15:05:03.124949	  yahoo	 page_view	 shirt
2019-06-08 15:05:03.125053	  yahoo	 page_view	 sword
2019-06-08 15:05:03.125156	facebook	 add_to_cart	 sword
2019-06-08 15:05:03.125260	 bing	purchase	 wheet
2019-06-08 15:05:03.125364	 bing	 add_to_cart	 steak
2019-06-08 15:05:03.125467	facebook	purchase	 chair
2019-06-08 15:05:03.125571	 bing	 page_view	 wine
2019-06-08 15:05:03.125677	  google	purchase	 werehouse
2019-06-08 15:05:03.125781	  twitter	 add_to_cart	 bruhkfest
2019-06-08 15:05:03.125884	  yahoo	purchase	water
2019-06-08 15:05:03.125988	  yahoo	 add_to_cart	 coat
2019-06-08 15:05:03.126091	facebook	 add_to_cart	 sword
2019-06-08 15:05:03.126196	  yahoo	 add_to_cart	 wine
2019-06-08 15:05:03.126299	  yahoo	 page_view	 flour
2019-06-08 15:05:03.126406	  twitter	 page_view	 rocket fire
2019-06-08 15:05:03.126516	  google	 page_view	 axe
2019-06-08 15:05:03.126621	  yahoo	purchase	 fire rocket
2019-06-08 15:05:03.126725	  google	 page_view	 chair
2019-06-08 15:05:03.126829	  twitter	 page_view	 boots
2019-06-08 15:05:03.126933	  twitter	 page_view	 werehouse
2019-06-08 15:05:03.127037	  google	purchase	 rocket fire
2019-06-08 15:05:03.127143	facebook	 add_to_cart	 axe
2019-06-08 15:05:03.127247	  yahoo	 add_to_cart	 bread
2019-06-08 15:05:03.127351	  google	 page_view	 rocket fire
2019-06-08 15:05:03.127454	 bing	 page_view	 bread
2019-06-08 15:05:03.127558	facebook	purchase	 werehouse
2019-06-08 15:05:03.127661	 bing	 page_view	water
2019-06-08 15:05:03.127765	  google	 page_view	 flour
2019-06-08 15:05:03.127876	facebook	 add_to_cart	 table
2019-06-08 15:05:03.127979	  twitter	 page_view	 werehouse
2019-06-08 15:05:03.128082	  yahoo	 add_to_cart	 wine
2019-06-08 15:05:03.128186	  twitter	 page_view	 werehouse
2019-06-08 15:05:03.128290	facebook	 page_view	 sword
2019-06-08 15:05:03.128394	  google	 add_to_cart	 coat
2019-06-08 15:05:03.128497	 bing	 add_to_cart	 a table
2019-06-08 15:05:03.128603	  twitter	 page_view	 chair
2019-06-08 15:05:03.128706	  twitter	 page_view	 boots
2019-06-08 15:05:03.128811	 bing	 add_to_cart	 sword
2019-06-08 15:05:03.128913	  yahoo	 add_to_cart	 table
2019-06-08 15:05:03.129017	facebook	 add_to_cart	 wheet
2019-06-08 15:05:03.129121	 bing	 page_view	 chicken
2019-06-08 15:05:03.129225	facebook	purchase	 not water
2019-06-08 15:05:03.129385	facebook	 add_to_cart	 chicken
2019-06-08 15:05:03.129490	facebook	 add_to_cart	 chicken
2019-06-08 15:05:03.129594	  google	 add_to_cart	 rug
2019-06-08 15:05:03.129697	  yahoo	purchase	 bruhkfest
2019-06-08 15:05:03.129801	  yahoo	 add_to_cart	 fire rocket
2019-06-08 15:05:03.129905	 bing	 add_to_cart	 rug
2019-06-08 15:05:03.130011	facebook	purchase	 not water
2019-06-08 15:05:03.130114	  twitter	 add_to_cart	 boots
2019-06-08 15:05:03.130218	  yahoo	 add_to_cart	 steak
2019-06-08 15:05:03.130322	  twitter	purchase	 bruhkfest
2019-06-08 15:05:03.130426	 bing	purchase	 a table
2019-06-08 15:05:03.130529	  yahoo	purchase	 rug
2019-06-08 15:05:03.130633	facebook	 add_to_cart	 flour
2019-06-08 15:05:03.130740	  twitter	 page_view	 axe
2019-06-08 15:05:03.130845	 bing	 add_to_cart	 fire rocket
2019-06-08 15:05:03.130948	facebook	purchase	 a table
2019-06-08 15:05:03.131053	facebook	 add_to_cart	 not water
2019-06-08 15:05:03.131157	  google	purchase	 werehouse
2019-06-08 15:05:03.131260	facebook	purchase	 table
2019-06-08 15:05:03.131363	 bing	 add_to_cart	 rug
2019-06-08 15:05:03.131478	 bing	 page_view	 coat
2019-06-08 15:05:03.131582	  yahoo	purchase	 a table
2019-06-08 15:05:03.131686	  yahoo	 page_view	 bread
2019-06-08 15:05:03.131790	  google	 page_view	water
2019-06-08 15:05:03.131894	 bing	 add_to_cart	 axe
2019-06-08 15:05:03.131998	  yahoo	 add_to_cart	 bread
2019-06-08 15:05:03.132190	 bing	 page_view	 chardonei
2019-06-08 15:05:03.132443	  yahoo	purchase	 werehouse
2019-06-08 15:05:03.132559	  google	 add_to_cart	 boots
2019-06-08 15:05:03.132668	  google	 add_to_cart	 boots
2019-06-08 15:05:03.132773	  google	 page_view	 rocket fire
2019-06-08 15:05:03.132877	  google	purchase	 coat
2019-06-08 15:05:03.132980	  twitter	 add_to_cart	water
2019-06-08 15:05:03.133081	facebook	 add_to_cart	 chair
2019-06-08 15:05:03.133185	facebook	 add_to_cart	 chair
2019-06-08 15:05:03.133287	  yahoo	 page_view	 fire rocket
2019-06-08 15:05:03.133388	  google	 add_to_cart	 a table
2019-06-08 15:05:03.133489	  yahoo	 add_to_cart	 not water
2019-06-08 15:05:03.133589	  yahoo	 page_view	 house
2019-06-08 15:05:03.133691	  google	 page_view	 fire rocket
2019-06-08 15:05:03.133792	  google	purchase	 wheet
2019-06-08 15:05:03.133897	facebook	purchase	 flour
2019-06-08 15:05:03.133999	  google	 page_view	 table
2019-06-08 15:05:03.134101	  twitter	purchase	 boots
2019-06-08 15:05:03.134204	  google	 add_to_cart	 chair
2019-06-08 15:05:03.134306	  twitter	 add_to_cart	 wine
2019-06-08 15:05:03.134406	  google	 add_to_cart	 wine
2019-06-08 15:05:03.134508	 bing	 add_to_cart	 steak
2019-06-08 15:05:03.134612	  yahoo	 add_to_cart	 wine
2019-06-08 15:05:03.134714	facebook	 page_view	 not water
2019-06-08 15:05:03.134817	 bing	 page_view	 rocket fire
2019-06-08 15:05:03.134919	facebook	purchase	 boots
2019-06-08 15:05:03.135021	facebook	 page_view	 steak
2019-06-08 15:05:03.135155	  yahoo	 page_view	 rocket fire
2019-06-08 15:05:03.135293	  google	purchase	 rocket fire
2019-06-08 15:05:03.135464	  twitter	 add_to_cart	 coat
2019-06-08 15:05:03.135575	 bing	purchase	 pants
2019-06-08 15:05:03.135682	  twitter	 add_to_cart	 not water
2019-06-08 15:05:03.135787	  twitter	 add_to_cart	 chair
2019-06-08 15:05:03.135892	facebook	purchase	 wine
2019-06-08 15:05:03.135996	  yahoo	 page_view	 flour
2019-06-08 15:05:03.136099	 bing	 add_to_cart	 bruhkfest
2019-06-08 15:05:03.136204	  twitter	 add_to_cart	 house
2019-06-08 15:05:03.136306	  twitter	 add_to_cart	 a table
2019-06-08 15:05:03.136410	facebook	 page_view	 bread
2019-06-08 15:05:03.136514	 bing	purchase	 not water
2019-06-08 15:05:03.136618	facebook	purchase	 chardonei
2019-06-08 15:05:03.136724	facebook	 page_view	 axe
2019-06-08 15:05:03.136828	 bing	purchase	 shirt
2019-06-08 15:05:03.136934	facebook	purchase	 sword
2019-06-08 15:05:03.137038	  yahoo	purchase	 pants
2019-06-08 15:05:03.137143	  google	 page_view	 flour
2019-06-08 15:05:03.137248	  google	 page_view	 boots
2019-06-08 15:05:03.137352	  google	 page_view	 rug
2019-06-08 15:05:03.137516	  google	 page_view	 table
2019-06-08 15:05:03.137623	  twitter	 page_view	 sword
2019-06-08 15:05:03.137725	 bing	purchase	 house
2019-06-08 15:05:03.137827	facebook	purchase	 wine
2019-06-08 15:05:03.137928	  twitter	purchase	 wheet
2019-06-08 15:05:03.138030	  yahoo	 page_view	 rocket fire
2019-06-08 15:05:03.138131	  google	 add_to_cart	 wine
2019-06-08 15:05:03.138232	  yahoo	 add_to_cart	 table
2019-06-08 15:05:03.138336	  yahoo	purchase	 wheet
2019-06-08 15:05:03.138437	  google	 add_to_cart	 sword
2019-06-08 15:05:03.138539	  google	 add_to_cart	 fire rocket
2019-06-08 15:05:03.138640	  twitter	 add_to_cart	 chicken
2019-06-08 15:05:03.138743	  google	purchase	 house
2019-06-08 15:05:03.138845	facebook	purchase	 chicken
2019-06-08 15:05:03.138945	 bing	 add_to_cart	 sword
2019-06-08 15:05:03.139060	facebook	 add_to_cart	 flour
2019-06-08 15:05:03.139161	  google	 page_view	 shirt
2019-06-08 15:05:03.139264	  yahoo	purchase	water
2019-06-08 15:05:03.139366	facebook	 add_to_cart	 bread
2019-06-08 15:05:03.139468	  google	purchase	 table
2019-06-08 15:05:03.139569	 bing	purchase	 bread
2019-06-08 15:05:03.139671	facebook	 add_to_cart	 werehouse
2019-06-08 15:05:03.139774	  yahoo	purchase	 werehouse
2019-06-08 15:05:03.139875	  twitter	 page_view	 wine
2019-06-08 15:05:03.139976	facebook	 page_view	 wheet
2019-06-08 15:05:03.140078	 bing	purchase	water
2019-06-08 15:05:03.140181	  yahoo	purchase	 werehouse
2019-06-08 15:05:03.140282	  twitter	purchase	 bread
2019-06-08 15:05:03.140383	  google	 page_view	 boots
2019-06-08 15:05:03.140487	  google	 add_to_cart	 rocket fire
2019-06-08 15:05:03.140587	  yahoo	 add_to_cart	 coat
2019-06-08 15:05:03.140689	facebook	 page_view	 shirt
2019-06-08 15:05:03.140790	facebook	 page_view	 table
2019-06-08 15:05:03.140891	  google	purchase	 bruhkfest
2019-06-08 15:05:03.140991	facebook	purchase	 rug
2019-06-08 15:05:03.141091	facebook	purchase	 axe
2019-06-08 15:05:03.141195	  twitter	 add_to_cart	 a table
2019-06-08 15:05:03.141295	 bing	purchase	 a table
2019-06-08 15:05:03.141397	  twitter	 add_to_cart	 wheet
2019-06-08 15:05:03.141498	  google	 page_view	 steak
2019-06-08 15:05:03.141598	  google	 add_to_cart	water
2019-06-08 15:05:03.141699	 bing	purchase	 pants
2019-06-08 15:05:03.141799	facebook	purchase	 a table
2019-06-08 15:05:03.141902	  yahoo	purchase	 steak
2019-06-08 15:05:03.142004	  google	 add_to_cart	 steak
2019-06-08 15:05:03.142105	  twitter	purchase	 rug
2019-06-08 15:05:03.142206	  google	 add_to_cart	 bruhkfest
2019-06-08 15:05:03.142307	facebook	purchase	 shirt
2019-06-08 15:05:03.142408	facebook	 page_view	 chardonei
2019-06-08 15:05:03.142509	 bing	 add_to_cart	 pants
2019-06-08 15:05:03.142622	  twitter	purchase	 flour
2019-06-08 15:05:03.142723	  google	purchase	 fire rocket
2019-06-08 15:05:03.142825	  twitter	 page_view	 shirt
2019-06-08 15:05:03.142926	  google	 add_to_cart	 coat
2019-06-08 15:05:03.143028	  yahoo	 page_view	 not water
2019-06-08 15:05:03.143130	  yahoo	 add_to_cart	 not water
2019-06-08 15:05:03.143231	  yahoo	 add_to_cart	 chardonei
2019-06-08 15:05:03.143335	  google	 page_view	 shirt
2019-06-08 15:05:03.143479	  google	purchase	 boots
2019-06-08 15:05:03.143608	  google	purchase	 chardonei
2019-06-08 15:05:03.143816	  google	 page_view	 axe
2019-06-08 15:05:03.143920	facebook	 page_view	 wheet
2019-06-08 15:05:03.144022	  google	purchase	 wine
2019-06-08 15:05:03.144121	  google	 add_to_cart	 bruhkfest
2019-06-08 15:05:03.144223	  yahoo	 page_view	 axe
2019-06-08 15:05:03.144323	  twitter	 page_view	 sword
2019-06-08 15:05:03.144422	  yahoo	 page_view	 fire rocket
2019-06-08 15:05:03.144520	 bing	 page_view	 a table
2019-06-08 15:05:03.144618	  twitter	 page_view	 werehouse
2019-06-08 15:05:03.144716	  yahoo	purchase	 table
2019-06-08 15:05:03.144814	  google	purchase	 wine
2019-06-08 15:05:03.144914	  twitter	purchase	 a table
2019-06-08 15:05:03.145013	  google	 page_view	 bread
2019-06-08 15:05:03.145112	facebook	purchase	 steak
2019-06-08 15:05:03.145211	  twitter	 page_view	 werehouse
2019-06-08 15:05:03.145309	  yahoo	 page_view	 boots
2019-06-08 15:05:03.145462	  google	 page_view	 wine
2019-06-08 15:05:03.145568	 bing	 page_view	 shirt
2019-06-08 15:05:03.145670	 bing	 page_view	 chair
2019-06-08 15:05:03.145772	  twitter	 page_view	 coat
2019-06-08 15:05:03.145873	  google	 page_view	 wine
2019-06-08 15:05:03.145975	facebook	 add_to_cart	 chair
2019-06-08 15:05:03.146077	facebook	purchase	 not water
2019-06-08 15:05:03.146179	  yahoo	 add_to_cart	 flour
2019-06-08 15:05:03.146282	 bing	 add_to_cart	 fire rocket
2019-06-08 15:05:03.146383	facebook	 page_view	 pants
2019-06-08 15:05:03.146485	  google	 page_view	 bruhkfest
2019-06-08 15:05:03.146587	  twitter	purchase	 bread
2019-06-08 15:05:03.146688	  twitter	 page_view	 chair
2019-06-08 15:05:03.146790	  twitter	purchase	 wheet
2019-06-08 15:05:03.146890	  twitter	 add_to_cart	 werehouse
2019-06-08 15:05:03.147003	facebook	purchase	 shirt
2019-06-08 15:05:03.147103	  twitter	purchase	 axe
2019-06-08 15:05:03.147205	  google	 add_to_cart	 steak
2019-06-08 15:05:03.147307	  yahoo	purchase	 axe
2019-06-08 15:05:03.147408	  twitter	 page_view	 table
2019-06-08 15:05:03.147511	facebook	 add_to_cart	 chicken
2019-06-08 15:05:03.147612	  twitter	purchase	 bread
2019-06-08 15:05:03.147715	  yahoo	 page_view	 not water
2019-06-08 15:05:03.147816	  yahoo	 page_view	 chair
2019-06-08 15:05:03.147917	  twitter	 add_to_cart	water
2019-06-08 15:05:03.148019	facebook	 add_to_cart	 bruhkfest
2019-06-08 15:05:03.148120	  google	purchase	 flour
2019-06-08 15:05:03.148221	  google	 page_view	 flour
2019-06-08 15:05:03.148323	facebook	 add_to_cart	 werehouse
2019-06-08 15:05:03.148426	facebook	 add_to_cart	water
2019-06-08 15:05:03.148527	  google	 page_view	 pants
2019-06-08 15:05:03.148628	  google	 add_to_cart	 house
2019-06-08 15:05:03.148729	facebook	 page_view	 shirt
2019-06-08 15:05:03.148831	 bing	 page_view	 bruhkfest
2019-06-08 15:05:03.148932	  twitter	purchase	 rug
2019-06-08 15:05:03.149034	 bing	 page_view	 fire rocket
2019-06-08 15:05:03.149137	facebook	 page_view	 boots
2019-06-08 15:05:03.149239	  google	 add_to_cart	 rug
2019-06-08 15:05:03.149340	  yahoo	 add_to_cart	 table
2019-06-08 15:05:03.149441	 bing	 page_view	 steak
2019-06-08 15:05:03.149542	  twitter	 add_to_cart	 rocket fire
2019-06-08 15:05:03.149644	facebook	 add_to_cart	 rug
2019-06-08 15:05:03.149745	  google	purchase	 bread
2019-06-08 15:05:03.149848	 bing	 add_to_cart	 coat
2019-06-08 15:05:03.149949	  twitter	 add_to_cart	 sword
2019-06-08 15:05:03.150051	 bing	purchase	 chardonei
2019-06-08 15:05:03.150152	  twitter	purchase	 pants
2019-06-08 15:05:03.150254	  yahoo	purchase	 pants
2019-06-08 15:05:03.150355	 bing	 page_view	 wine
2019-06-08 15:05:03.150456	  google	 page_view	 rug
2019-06-08 15:05:03.150569	  twitter	 page_view	 chardonei
2019-06-08 15:05:03.150670	 bing	 page_view	 chicken
2019-06-08 15:05:03.150771	  yahoo	 add_to_cart	 house
2019-06-08 15:05:03.150872	  google	 add_to_cart	 werehouse
2019-06-08 15:05:03.150972	  google	 page_view	 house
2019-06-08 15:05:03.151073	  twitter	 page_view	 not water
2019-06-08 15:05:03.151174	  yahoo	 add_to_cart	 bruhkfest
2019-06-08 15:05:03.151277	  yahoo	 page_view	 werehouse
2019-06-08 15:05:03.151378	  yahoo	purchase	 chicken
2019-06-08 15:05:03.151479	facebook	 add_to_cart	 sword
2019-06-08 15:05:03.151580	  twitter	purchase	 wheet
2019-06-08 15:05:03.151681	  twitter	 add_to_cart	 boots
2019-06-08 15:05:03.151783	  twitter	purchase	 axe
2019-06-08 15:05:03.151883	  twitter	 page_view	 rug
2019-06-08 15:05:03.151986	  twitter	 page_view	 rug
2019-06-08 15:05:03.152087	  google	 page_view	 werehouse
2019-06-08 15:05:03.152187	  twitter	 add_to_cart	 bruhkfest
2019-06-08 15:05:03.152288	  google	 page_view	 flour
2019-06-08 15:05:03.152389	 bing	 page_view	 steak
2019-06-08 15:05:03.152490	facebook	purchase	 axe
2019-06-08 15:05:03.152591	  yahoo	purchase	 axe
2019-06-08 15:05:03.152695	  yahoo	 page_view	 bruhkfest
2019-06-08 15:05:03.152796	 bing	purchase	 wine
2019-06-08 15:05:03.152897	  google	purchase	 house
2019-06-08 15:05:03.152998	  twitter	 page_view	 werehouse
2019-06-08 15:05:03.153157	 bing	 add_to_cart	 fire rocket
2019-06-08 15:05:03.153259	facebook	 page_view	 shirt
2019-06-08 15:05:03.153363	 bing	 page_view	 chardonei
2019-06-08 15:05:03.153465	 bing	purchase	 rocket fire
2019-06-08 15:05:03.153566	  google	purchase	 steak
